tm_id,saison,market_value_eur,last_updated,updated_at
796213,2025_2026,6000000,NULL,2025-03-27
796213,2025_2026,10000000,NULL,2025-06-05
796213,2025_2026,15000000,NULL,2025-10-14
796213,2025_2026,12000000,NULL,2025-12-19
796216,2023_2024,100000,NULL,2023-09-23
796297,2024_2025,12000000,NULL,2024-05-24
796297,2024_2025,18000000,NULL,2024-12-30
796297,2025_2026,22000000,NULL,2025-03-28
796297,2025_2026,22000000,NULL,2025-05-27
796297,2025_2026,30000000,NULL,2025-10-14
796297,2025_2026,25000000,NULL,2025-12-19
796429,2022_2023,3000000,NULL,2022-06-09
796429,2022_2023,3000000,NULL,2022-12-19
798038,2022_2023,250000,NULL,2022-11-30
798038,2023_2024,250000,NULL,2023-06-28
798038,2023_2024,250000,NULL,2023-12-15
798043,2022_2023,1200000,NULL,2022-06-09
798043,2022_2023,3500000,NULL,2022-11-09
798043,2024_2025,8000000,NULL,2024-06-06
798043,2024_2025,12000000,NULL,2024-12-20
798043,2025_2026,10000000,NULL,2025-03-27
798043,2025_2026,10000000,NULL,2025-06-05
798043,2025_2026,10000000,NULL,2025-12-19
798091,2024_2025,50000,NULL,2024-01-08
798091,2024_2025,50000,NULL,2024-06-18
798091,2024_2025,75000,NULL,2024-12-16
799993,2025_2026,150000,NULL,2025-01-06
799993,2025_2026,175000,NULL,2025-06-11
799993,2025_2026,500000,NULL,2025-10-10
799993,2025_2026,2000000,NULL,2025-12-23
800946,2023_2024,200000,NULL,2023-06-22
800946,2024_2025,1000000,NULL,2024-01-10
800946,2024_2025,1000000,NULL,2024-05-29
800946,2024_2025,1500000,NULL,2024-10-09
800946,2024_2025,1500000,NULL,2024-12-20
800946,2025_2026,2500000,NULL,2025-06-11
800946,2025_2026,4000000,NULL,2025-10-09
800946,2025_2026,7000000,NULL,2025-12-16
800988,2024_2025,150000,NULL,2024-06-30
800988,2024_2025,300000,NULL,2024-09-27
800988,2024_2025,400000,NULL,2024-12-30
801734,2022_2023,2000000,NULL,2022-05-30
801734,2022_2023,20000000,NULL,2022-09-21
801734,2022_2023,20000000,NULL,2022-11-09
801734,2023_2024,20000000,NULL,2023-06-22
801734,2023_2024,50000000,NULL,2023-10-18
801734,2023_2024,50000000,NULL,2023-12-14
801734,2024_2025,40000000,NULL,2024-03-27
801734,2024_2025,40000000,NULL,2024-05-29
801734,2024_2025,30000000,NULL,2024-12-20
802560,2024_2025,300000,NULL,2024-06-10
802560,2024_2025,500000,NULL,2024-09-25
802560,2024_2025,500000,NULL,2024-12-19
802560,2025_2026,500000,NULL,2025-06-19
802560,2025_2026,500000,NULL,2025-12-16
804831,2023_2024,150000,NULL,2023-08-01
804831,2023_2024,400000,NULL,2023-10-19
804831,2023_2024,1000000,NULL,2023-12-28
805123,2025_2026,400000,NULL,2025-05-30
805123,2025_2026,400000,NULL,2025-12-19
806007,2023_2024,125000,NULL,2023-06-21
806007,2023_2024,150000,NULL,2023-12-30
806007,2025_2026,200000,NULL,2025-06-24
806007,2025_2026,200000,NULL,2025-12-16
806732,2024_2025,50000,NULL,2024-01-08
806732,2024_2025,50000,NULL,2024-06-18
806732,2024_2025,50000,NULL,2024-12-16
807386,2025_2026,24000000,NULL,2025-03-31
807386,2025_2026,24000000,NULL,2025-05-30
807386,2025_2026,24000000,NULL,2025-12-19
808664,2024_2025,500000,NULL,2024-10-09
808664,2024_2025,500000,NULL,2024-12-20
810096,2025_2026,7500000,NULL,2025-05-30
810096,2025_2026,7000000,NULL,2025-12-19
810100,2024_2025,250000,NULL,2024-09-25
810100,2024_2025,2000000,NULL,2024-12-19
810100,2025_2026,5000000,NULL,2025-03-26
810100,2025_2026,6000000,NULL,2025-06-19
810100,2025_2026,6000000,NULL,2025-12-17
810293,2024_2025,50000,NULL,2024-01-08
810293,2024_2025,75000,NULL,2024-06-18
810293,2024_2025,75000,NULL,2024-12-16
810293,2025_2026,150000,NULL,2025-06-23
810293,2025_2026,150000,NULL,2025-12-16
810649,2023_2024,300000,NULL,2023-08-22
810649,2023_2024,750000,NULL,2023-10-18
810649,2023_2024,750000,NULL,2023-12-14
810649,2024_2025,5000000,NULL,2024-03-27
810649,2024_2025,6000000,NULL,2024-05-29
810649,2024_2025,4000000,NULL,2024-12-19
810649,2025_2026,4000000,NULL,2025-06-19
810649,2025_2026,3000000,NULL,2025-12-19
810669,2024_2025,150000,NULL,2024-06-11
810669,2024_2025,125000,NULL,2024-12-16
810895,2025_2026,28000000,NULL,2025-06-03
810895,2025_2026,24000000,NULL,2025-12-19
815078,2023_2024,300000,NULL,2023-03-30
815078,2023_2024,350000,NULL,2023-06-13
815078,2023_2024,2000000,NULL,2023-12-14
815078,2024_2025,3500000,NULL,2024-03-27
815078,2024_2025,3500000,NULL,2024-05-29
815078,2024_2025,3000000,NULL,2024-12-20
815078,2025_2026,6000000,NULL,2025-06-05
815078,2025_2026,6000000,NULL,2025-12-19
815322,2025_2026,450000,NULL,2025-06-11
815322,2025_2026,600000,NULL,2025-10-09
815322,2025_2026,1200000,NULL,2025-12-16
815822,2022_2023,50000,NULL,2022-03-25
815822,2022_2023,50000,NULL,2022-06-13
815822,2022_2023,200000,NULL,2022-09-21
815822,2022_2023,200000,NULL,2022-11-09
815822,2022_2023,200000,NULL,2022-12-12
815838,2024_2025,100000,NULL,2024-08-27
815838,2024_2025,125000,NULL,2024-12-20
816585,2024_2025,12000000,NULL,2024-03-22
816585,2024_2025,12000000,NULL,2024-06-06
816585,2024_2025,12000000,NULL,2024-12-20
816585,2025_2026,18000000,NULL,2025-03-27
816585,2025_2026,18000000,NULL,2025-06-05
816585,2025_2026,45000000,NULL,2025-10-14
816585,2025_2026,45000000,NULL,2025-12-19
817999,2023_2024,50000,NULL,2023-07-01
817999,2023_2024,50000,NULL,2023-12-15
819215,2022_2023,1000000,NULL,2022-09-07
819215,2022_2023,5000000,NULL,2022-11-04
819215,2023_2024,8500000,NULL,2023-06-22
819215,2023_2024,8500000,NULL,2023-12-14
819215,2024_2025,8500000,NULL,2024-05-29
819215,2024_2025,8500000,NULL,2024-12-20
819215,2025_2026,8500000,NULL,2025-06-05
819215,2025_2026,7500000,NULL,2025-12-19
820241,2023_2024,250000,NULL,2023-06-22
820241,2023_2024,600000,NULL,2023-10-18
820241,2023_2024,600000,NULL,2023-12-14
820241,2024_2025,1000000,NULL,2024-03-27
820241,2024_2025,2000000,NULL,2024-05-29
820241,2024_2025,2500000,NULL,2024-09-25
820241,2024_2025,3000000,NULL,2024-12-19
820241,2025_2026,5000000,NULL,2025-03-26
820241,2025_2026,6000000,NULL,2025-06-19
820241,2025_2026,8000000,NULL,2025-10-06
820241,2025_2026,7000000,NULL,2025-12-03
820723,2025_2026,100000,NULL,2025-01-06
820723,2025_2026,125000,NULL,2025-06-11
820723,2025_2026,300000,NULL,2025-12-19
820819,2023_2024,25000,NULL,2023-07-01
820819,2023_2024,100000,NULL,2023-10-12
820957,2025_2026,2000000,NULL,2025-03-26
820957,2025_2026,4000000,NULL,2025-06-19
820957,2025_2026,6000000,NULL,2025-12-19
821441,2022_2023,25000,NULL,2022-07-01
821441,2022_2023,25000,NULL,2022-12-08
821442,2024_2025,75000,NULL,2024-01-17
821442,2024_2025,75000,NULL,2024-06-21
821442,2024_2025,75000,NULL,2024-12-19
821442,2025_2026,75000,NULL,2025-06-19
821442,2025_2026,75000,NULL,2025-12-16
822958,2023_2024,125000,NULL,2023-09-12
822958,2024_2025,150000,NULL,2024-01-10
822958,2024_2025,400000,NULL,2024-03-27
822958,2024_2025,2500000,NULL,2024-05-29
822958,2024_2025,4000000,NULL,2024-10-09
822958,2024_2025,3000000,NULL,2024-12-20
822959,2022_2023,1000000,NULL,2022-06-09
822959,2022_2023,1000000,NULL,2022-11-09
822959,2023_2024,3500000,NULL,2023-03-29
822959,2023_2024,3500000,NULL,2023-06-22
822959,2023_2024,3500000,NULL,2023-12-14
822959,2024_2025,3500000,NULL,2024-05-29
822959,2024_2025,12000000,NULL,2024-12-20
822959,2025_2026,25000000,NULL,2025-03-27
822959,2025_2026,30000000,NULL,2025-06-05
822959,2025_2026,40000000,NULL,2025-12-19
825073,2023_2024,300000,NULL,2023-08-22
825073,2023_2024,600000,NULL,2023-10-18
825073,2023_2024,600000,NULL,2023-12-14
825073,2024_2025,600000,NULL,2024-05-29
825073,2024_2025,600000,NULL,2024-12-20
825073,2025_2026,600000,NULL,2025-06-05
825073,2025_2026,600000,NULL,2025-12-16
826064,2023_2024,125000,NULL,2023-09-12
829267,2025_2026,150000,NULL,2025-06-11
829267,2025_2026,300000,NULL,2025-10-09
829267,2025_2026,600000,NULL,2025-12-16
829316,2024_2025,2000000,NULL,2024-06-11
829316,2024_2025,2500000,NULL,2024-12-19
829820,2024_2025,200000,NULL,2024-03-20
829820,2024_2025,350000,NULL,2024-06-11
830108,2023_2024,550000,NULL,2023-07-04
830108,2023_2024,1500000,NULL,2023-10-04
830108,2023_2024,1700000,NULL,2023-12-19
830108,2024_2025,2500000,NULL,2024-03-27
830108,2024_2025,2500000,NULL,2024-05-29
830108,2024_2025,3000000,NULL,2024-12-20
830108,2025_2026,2500000,NULL,2025-06-05
830108,2025_2026,2000000,NULL,2025-12-19
838236,2024_2025,8000000,NULL,2024-05-21
838236,2024_2025,6000000,NULL,2024-10-10
838236,2024_2025,4000000,NULL,2024-12-17
838236,2025_2026,4000000,NULL,2025-06-05
838236,2025_2026,3000000,NULL,2025-10-14
838236,2025_2026,2500000,NULL,2025-12-19
842217,2024_2025,400000,NULL,2024-09-27
842217,2024_2025,500000,NULL,2024-12-30
842217,2025_2026,500000,NULL,2025-06-11
842217,2025_2026,500000,NULL,2025-12-23
846310,2024_2025,700000,NULL,2024-06-10
846310,2024_2025,2000000,NULL,2024-10-09
846310,2024_2025,2000000,NULL,2024-12-20
846310,2025_2026,7500000,NULL,2025-03-27
846310,2025_2026,7500000,NULL,2025-06-05
846310,2025_2026,7500000,NULL,2025-12-19
848682,2024_2025,8000000,NULL,2024-03-15
848682,2024_2025,8000000,NULL,2024-06-10
848682,2024_2025,8500000,NULL,2024-12-16
848682,2025_2026,10000000,NULL,2025-06-05
848682,2025_2026,8000000,NULL,2025-12-19
849090,2024_2025,200000,NULL,2024-08-13
849090,2024_2025,200000,NULL,2024-12-19
849090,2025_2026,100000,NULL,2025-06-10
849090,2025_2026,100000,NULL,2025-12-16
854079,2023_2024,350000,NULL,2023-06-13
854079,2023_2024,500000,NULL,2023-10-19
854079,2023_2024,600000,NULL,2023-12-28
855015,2023_2024,10000000,NULL,2023-03-27
855015,2023_2024,10000000,NULL,2023-06-27
855015,2023_2024,15000000,NULL,2023-12-14
855015,2024_2025,18000000,NULL,2024-03-27
855015,2024_2025,18000000,NULL,2024-05-29
855015,2024_2025,14000000,NULL,2024-12-20
855015,2025_2026,9000000,NULL,2025-03-27
855015,2025_2026,9000000,NULL,2025-06-05
855015,2025_2026,15000000,NULL,2025-10-14
855015,2025_2026,15000000,NULL,2025-12-19
855134,2023_2024,1000000,NULL,2023-04-06
855134,2023_2024,3000000,NULL,2023-06-16
855134,2023_2024,4000000,NULL,2023-10-16
855134,2023_2024,4000000,NULL,2023-12-18
855134,2024_2025,4000000,NULL,2024-05-29
855134,2024_2025,4000000,NULL,2024-12-20
855134,2025_2026,3000000,NULL,2025-03-27
855134,2025_2026,2500000,NULL,2025-06-05
855134,2025_2026,2500000,NULL,2025-12-19
856274,2024_2025,800000,NULL,2024-04-15
856274,2024_2025,1300000,NULL,2024-06-27
856274,2024_2025,1500000,NULL,2024-12-30
859433,2023_2024,75000,NULL,2023-06-12
863759,2024_2025,150000,NULL,2024-06-11
863759,2024_2025,1000000,NULL,2024-10-09
863759,2024_2025,1000000,NULL,2024-12-20
863759,2025_2026,1000000,NULL,2025-06-05
863759,2025_2026,1000000,NULL,2025-12-19
865682,2025_2026,10000000,NULL,2025-03-26
865682,2025_2026,13000000,NULL,2025-06-12
865682,2025_2026,18000000,NULL,2025-10-14
865682,2025_2026,18000000,NULL,2025-12-19
866579,2024_2025,300000,NULL,2024-10-09
866579,2024_2025,1500000,NULL,2024-12-20
866579,2025_2026,1500000,NULL,2025-06-11
866579,2025_2026,5000000,NULL,2025-10-14
866579,2025_2026,5000000,NULL,2025-12-19
866609,2023_2024,100000,NULL,2023-09-12
867357,2023_2024,500000,NULL,2023-06-22
867357,2023_2024,3000000,NULL,2023-10-18
867357,2023_2024,3000000,NULL,2023-12-14
868622,2023_2024,75000,NULL,2023-01-06
868622,2023_2024,400000,NULL,2023-06-29
868622,2023_2024,600000,NULL,2023-10-18
875332,2024_2025,1200000,NULL,2024-06-20
875332,2024_2025,3000000,NULL,2024-12-20
875332,2025_2026,5000000,NULL,2025-06-05
875332,2025_2026,5000000,NULL,2025-12-19
883007,2024_2025,400000,NULL,2024-09-27
883007,2024_2025,400000,NULL,2024-12-30
883007,2025_2026,600000,NULL,2025-03-24
883007,2025_2026,600000,NULL,2025-06-11
883007,2025_2026,2500000,NULL,2025-10-14
883007,2025_2026,2500000,NULL,2025-12-19
884810,2024_2025,2000000,NULL,2024-05-29
884810,2024_2025,2000000,NULL,2024-12-20
884820,2024_2025,1000000,NULL,2024-10-09
884820,2024_2025,1000000,NULL,2024-12-20
884820,2025_2026,1000000,NULL,2025-06-05
884820,2025_2026,3000000,NULL,2025-10-14
884820,2025_2026,3000000,NULL,2025-12-19
884822,2024_2025,300000,NULL,2024-12-16
884822,2025_2026,300000,NULL,2025-06-23
884822,2025_2026,1000000,NULL,2025-10-14
884822,2025_2026,1000000,NULL,2025-12-19
890532,2025_2026,75000,NULL,2025-09-05
890532,2025_2026,200000,NULL,2025-10-14
890532,2025_2026,200000,NULL,2025-12-19
892160,2025_2026,12000000,NULL,2025-03-26
892160,2025_2026,12000000,NULL,2025-06-12
892160,2025_2026,18000000,NULL,2025-10-14
892160,2025_2026,40000000,NULL,2025-12-19
892973,2023_2024,1500000,NULL,2023-06-29
894692,2025_2026,150000,NULL,2025-02-01
894692,2025_2026,150000,NULL,2025-06-19
894692,2025_2026,150000,NULL,2025-12-19
894914,2024_2025,15000000,NULL,2024-06-04
894914,2024_2025,22000000,NULL,2024-10-09
894914,2024_2025,28000000,NULL,2024-12-20
894914,2025_2026,28000000,NULL,2025-06-05
894914,2025_2026,32000000,NULL,2025-12-19
897402,2025_2026,1500000,NULL,2025-10-09
897402,2025_2026,3000000,NULL,2025-12-16
897403,2024_2025,100000,NULL,2024-12-16
897424,2023_2024,500000,NULL,2023-07-01
897424,2023_2024,6000000,NULL,2023-10-20
897424,2023_2024,8000000,NULL,2023-12-15
897424,2024_2025,10000000,NULL,2024-06-06
897424,2024_2025,10000000,NULL,2024-12-20
897424,2025_2026,7000000,NULL,2025-06-05
897424,2025_2026,10000000,NULL,2025-10-14
897424,2025_2026,28000000,NULL,2025-12-19
897425,2022_2023,200000,NULL,2022-09-21
897425,2022_2023,200000,NULL,2022-11-09
897425,2023_2024,200000,NULL,2023-06-22
897425,2023_2024,200000,NULL,2023-12-14
897479,2025_2026,500000,NULL,2025-06-05
897479,2025_2026,500000,NULL,2025-12-16
897480,2025_2026,2000000,NULL,2025-03-27
897480,2025_2026,2000000,NULL,2025-06-25
897480,2025_2026,2000000,NULL,2025-12-23
897505,2025_2026,1500000,NULL,2025-03-25
897505,2025_2026,2000000,NULL,2025-06-12
897505,2025_2026,5000000,NULL,2025-10-14
897505,2025_2026,5000000,NULL,2025-12-19
900909,2022_2023,750000,NULL,2022-01-19
900909,2022_2023,2000000,NULL,2022-03-24
900909,2022_2023,2000000,NULL,2022-06-09
900909,2022_2023,3000000,NULL,2022-11-09
900909,2023_2024,3000000,NULL,2023-06-22
900909,2023_2024,3500000,NULL,2023-12-15
904723,2025_2026,150000,NULL,2025-06-22
904723,2025_2026,500000,NULL,2025-10-14
904723,2025_2026,1000000,NULL,2025-12-19
904974,2023_2024,600000,NULL,2023-08-01
904974,2024_2025,600000,NULL,2024-01-08
904974,2024_2025,750000,NULL,2024-06-27
904974,2024_2025,900000,NULL,2024-09-11
904974,2024_2025,900000,NULL,2024-12-30
905011,2025_2026,12000000,NULL,2025-06-19
905011,2025_2026,25000000,NULL,2025-12-19
906969,2025_2026,200000,NULL,2025-01-06
906969,2025_2026,225000,NULL,2025-06-11
906969,2025_2026,300000,NULL,2025-12-19
907082,2025_2026,75000,NULL,2025-01-06
907082,2025_2026,75000,NULL,2025-06-11
907082,2025_2026,100000,NULL,2025-12-19
907085,2025_2026,125000,NULL,2025-01-06
907085,2025_2026,150000,NULL,2025-06-11
907085,2025_2026,300000,NULL,2025-10-09
907085,2025_2026,300000,NULL,2025-12-16
907483,2024_2025,500000,NULL,2024-12-30
907489,2023_2024,500000,NULL,2023-12-14
907489,2024_2025,500000,NULL,2024-05-29
907489,2024_2025,500000,NULL,2024-12-20
907589,2025_2026,25000,NULL,2025-09-05
907589,2025_2026,100000,NULL,2025-12-19
908946,2023_2024,125000,NULL,2023-06-12
910538,2025_2026,50000,NULL,2025-09-06
910538,2025_2026,125000,NULL,2025-12-15
910541,2024_2025,300000,NULL,2024-08-05
910541,2024_2025,1500000,NULL,2024-09-25
910541,2024_2025,1500000,NULL,2024-12-19
910541,2025_2026,2000000,NULL,2025-06-19
910541,2025_2026,3000000,NULL,2025-12-19
910582,2022_2023,250000,NULL,2022-09-28
910582,2022_2023,250000,NULL,2022-11-30
910582,2023_2024,250000,NULL,2023-06-28
910582,2023_2024,250000,NULL,2023-12-15
910582,2025_2026,200000,NULL,2025-06-24
910582,2025_2026,150000,NULL,2025-12-15
911990,2024_2025,700000,NULL,2024-06-11
911990,2024_2025,550000,NULL,2024-12-19
911990,2025_2026,550000,NULL,2025-06-19
911990,2025_2026,500000,NULL,2025-12-11
912438,2023_2024,100000,NULL,2023-09-12
912455,2023_2024,50000,NULL,2023-06-12
912455,2023_2024,500000,NULL,2023-06-22
912455,2023_2024,500000,NULL,2023-12-14
917042,2024_2025,75000,NULL,2024-01-10
917042,2024_2025,75000,NULL,2024-06-30
917792,2024_2025,75000,NULL,2024-12-16
918362,2025_2026,150000,NULL,2025-06-23
918362,2025_2026,150000,NULL,2025-12-16
919515,2024_2025,10000000,NULL,2024-03-19
919515,2024_2025,10000000,NULL,2024-06-03
919515,2024_2025,20000000,NULL,2024-10-09
919515,2024_2025,20000000,NULL,2024-12-20
919515,2025_2026,15000000,NULL,2025-03-27
919515,2025_2026,15000000,NULL,2025-06-05
919515,2025_2026,12000000,NULL,2025-10-14
919515,2025_2026,12000000,NULL,2025-12-19
919703,2024_2025,100000,NULL,2024-12-16
919703,2025_2026,100000,NULL,2025-06-19
919703,2025_2026,1000000,NULL,2025-10-09
919703,2025_2026,3000000,NULL,2025-12-16
920283,2023_2024,150000,NULL,2023-08-01
920938,2024_2025,50000,NULL,2024-12-16
920946,2024_2025,600000,NULL,2024-10-31
920946,2024_2025,1500000,NULL,2024-12-19
920946,2025_2026,2000000,NULL,2025-03-26
920946,2025_2026,2000000,NULL,2025-06-19
920946,2025_2026,1700000,NULL,2025-12-16
922363,2024_2025,200000,NULL,2024-10-31
922363,2024_2025,200000,NULL,2024-12-16
922363,2025_2026,200000,NULL,2025-06-19
922363,2025_2026,200000,NULL,2025-12-16
923595,2024_2025,1000000,NULL,2024-05-29
923595,2024_2025,3000000,NULL,2024-10-09
923595,2024_2025,4000000,NULL,2024-12-20
923595,2025_2026,7000000,NULL,2025-03-27
923595,2025_2026,7000000,NULL,2025-06-05
923595,2025_2026,7000000,NULL,2025-12-19
923945,2024_2025,150000,NULL,2024-06-27
923945,2024_2025,150000,NULL,2024-12-20
923945,2025_2026,6000000,NULL,2025-03-27
923945,2025_2026,6000000,NULL,2025-06-05
923945,2025_2026,10000000,NULL,2025-10-14
923945,2025_2026,15000000,NULL,2025-12-19
924117,2024_2025,3000000,NULL,2024-03-22
924117,2024_2025,5000000,NULL,2024-06-06
924117,2024_2025,5000000,NULL,2024-12-19
924117,2025_2026,12000000,NULL,2025-03-27
924117,2025_2026,20000000,NULL,2025-06-05
924117,2025_2026,25000000,NULL,2025-12-19
926301,2025_2026,300000,NULL,2025-03-01
926301,2025_2026,1500000,NULL,2025-06-05
926301,2025_2026,1500000,NULL,2025-12-19
926694,2024_2025,25000000,NULL,2024-06-07
926694,2024_2025,25000000,NULL,2024-12-20
926694,2025_2026,22000000,NULL,2025-03-27
926694,2025_2026,22000000,NULL,2025-06-05
926694,2025_2026,28000000,NULL,2025-12-15
927353,2024_2025,250000,NULL,2024-06-11
927353,2024_2025,750000,NULL,2024-10-09
927353,2024_2025,750000,NULL,2024-12-20
927353,2025_2026,8000000,NULL,2025-06-05
927353,2025_2026,15000000,NULL,2025-10-14
927353,2025_2026,30000000,NULL,2025-12-19
929943,2024_2025,500000,NULL,2024-11-29
929943,2024_2025,500000,NULL,2024-12-20
929992,2025_2026,300000,NULL,2025-02-19
929992,2025_2026,300000,NULL,2025-06-19
929992,2025_2026,300000,NULL,2025-12-16
930013,2023_2024,50000,NULL,2023-07-01
930013,2023_2024,50000,NULL,2023-12-15
930013,2024_2025,50000,NULL,2024-06-06
930013,2024_2025,150000,NULL,2024-12-19
930013,2025_2026,150000,NULL,2025-06-19
930013,2025_2026,150000,NULL,2025-12-16
930025,2023_2024,200000,NULL,2023-09-23
930998,2025_2026,200000,NULL,2025-06-09
930998,2025_2026,400000,NULL,2025-10-16
930998,2025_2026,500000,NULL,2025-12-16
931668,2025_2026,50000,NULL,2025-12-19
931838,2023_2024,9000000,NULL,2023-06-27
931838,2023_2024,17000000,NULL,2023-10-18
931838,2023_2024,28000000,NULL,2023-12-14
931838,2024_2025,28000000,NULL,2024-05-29
931838,2024_2025,35000000,NULL,2024-12-20
931838,2025_2026,40000000,NULL,2025-03-27
931838,2025_2026,40000000,NULL,2025-06-05
931838,2025_2026,40000000,NULL,2025-12-19
933217,2024_2025,3000000,NULL,2024-05-23
933217,2024_2025,4500000,NULL,2024-10-09
933217,2024_2025,3000000,NULL,2024-12-20
934317,2025_2026,150000,NULL,2025-01-06
934317,2025_2026,150000,NULL,2025-06-05
934317,2025_2026,150000,NULL,2025-12-19
934529,2025_2026,25000,NULL,2025-01-06
934529,2025_2026,100000,NULL,2025-06-11
934529,2025_2026,300000,NULL,2025-10-10
934529,2025_2026,300000,NULL,2025-12-23
935019,2025_2026,200000,NULL,2025-06-11
935019,2025_2026,400000,NULL,2025-12-19
936981,2023_2024,1500000,NULL,2023-02-17
936981,2023_2024,1500000,NULL,2023-06-28
936981,2023_2024,2000000,NULL,2023-12-14
937226,2025_2026,50000,NULL,2025-09-05
937226,2025_2026,75000,NULL,2025-12-29
937713,2024_2025,300000,NULL,2024-01-08
937713,2024_2025,500000,NULL,2024-06-27
937713,2024_2025,800000,NULL,2024-09-11
937713,2024_2025,800000,NULL,2024-12-30
937952,2025_2026,1300000,NULL,2025-06-24
937952,2025_2026,1000000,NULL,2025-12-29
938146,2024_2025,700000,NULL,2024-04-15
938146,2024_2025,900000,NULL,2024-06-27
938146,2024_2025,1500000,NULL,2024-09-11
938146,2024_2025,3000000,NULL,2024-12-20
939964,2023_2024,1500000,NULL,2023-06-27
939964,2023_2024,2500000,NULL,2023-12-13
939964,2024_2025,7500000,NULL,2024-03-27
939964,2024_2025,7500000,NULL,2024-05-29
939964,2024_2025,7500000,NULL,2024-12-20
939964,2025_2026,9000000,NULL,2025-03-27
939964,2025_2026,17000000,NULL,2025-06-05
939964,2025_2026,25000000,NULL,2025-10-14
939964,2025_2026,25000000,NULL,2025-12-19
940198,2024_2025,300000,NULL,2024-04-05
940198,2024_2025,400000,NULL,2024-06-18
940198,2024_2025,350000,NULL,2024-12-19
942497,2025_2026,5000000,NULL,2025-05-30
942497,2025_2026,4000000,NULL,2025-12-10
943795,2023_2024,500000,NULL,2023-06-22
943795,2023_2024,500000,NULL,2023-12-14
943795,2025_2026,1000000,NULL,2025-06-12
943795,2025_2026,3000000,NULL,2025-09-16
943795,2025_2026,7000000,NULL,2025-12-11
948279,2025_2026,800000,NULL,2025-06-25
