tm_id,dfl_id,club_name,shirt_number,full_name_tm,date_of_birth,position,saison,age
920283,NULL,"FC Bayern München",NULL,"MatteoPérez Vinlöf",2005-12-18,"Abwehr - Linker Verteidiger",2023_2024,20
920936,NULL,"FC Schalke 04",NULL,FaarisYusufu,NULL,Torwart,2024_2025,NULL
920938,NULL,"FC Schalke 04",36,NiklasBarthel,2005-02-15,"Abwehr - Rechter Verteidiger",2024_2025,21
920946,NULL,"FC Schalke 04",37,MaxGrüger,2005-05-24,"Mittelfeld - Defensives Mittelfeld",2024_2025,21
920946,NULL,"FC Schalke 04",37,MaxGrüger,2005-05-24,"Mittelfeld - Defensives Mittelfeld",2025_2026,21
922363,NULL,"SC Paderborn 07",21,AntonBäuerle,2005-04-30,"Abwehr - Linker Verteidiger",2024_2025,21
922363,NULL,"SC Paderborn 07",21,AntonBäuerle,2005-04-30,"Abwehr - Linker Verteidiger",2025_2026,21
922413,NULL,"Eintracht Frankfurt",NULL,MarkoMladenovic,2005-01-30,"Mittelfeld - Offensives Mittelfeld",2023_2024,21
923595,NULL,"TSG 1899 Hoffenheim",33,MaxMoerstedt,2006-01-15,"Sturm - Mittelstürmer",2023_2024,20
923595,NULL,"TSG 1899 Hoffenheim",33,MaxMoerstedt,2006-01-15,"Sturm - Mittelstürmer",2024_2025,20
923595,NULL,"TSG 1899 Hoffenheim",33,MaxMoerstedt,2006-01-15,"Sturm - Mittelstürmer",2025_2026,20
923606,NULL,"TSG 1899 Hoffenheim",NULL,TimPhilipp,NULL,Torwart,2024_2025,NULL
923608,NULL,"TSG 1899 Hoffenheim",NULL,LarsStrobl,NULL,"Abwehr - Rechter Verteidiger",2024_2025,NULL
923945,NULL,"FC Augsburg",40,NoahkaiBanks,2006-12-01,"Abwehr - Innenverteidiger",2024_2025,19
923945,NULL,"FC Augsburg",40,NoahkaiBanks,2006-12-01,"Abwehr - Innenverteidiger",2025_2026,19
924117,NULL,"VfB Stuttgart",29,FinnJeltsch,2006-07-17,"Abwehr - Innenverteidiger",2024_2025,20
924117,NULL,"VfB Stuttgart",29,FinnJeltsch,2006-07-17,"Abwehr - Innenverteidiger",2025_2026,20
926301,NULL,"Borussia Mönchengladbach",42,"TiagoPereira Cardoso",2006-04-07,Torwart,2024_2025,20
926301,NULL,"Borussia Mönchengladbach",42,"TiagoPereira Cardoso",2006-04-07,Torwart,2025_2026,20
926694,NULL,"RB Leipzig",18,ArthurVermeeren,2005-02-07,"Mittelfeld - Defensives Mittelfeld",2024_2025,21
926694,NULL,"RB Leipzig",NULL,ArthurVermeeren,2005-02-07,"Mittelfeld - Defensives Mittelfeld",2025_2026,21
926763,NULL,"SV Werder Bremen",20,Chuki,NULL,NULL,2022_2023,NULL
927353,NULL,"SC Freiburg",44,JohanManzambi,2005-10-14,"Mittelfeld - Zentrales Mittelfeld",2024_2025,20
927353,NULL,"SC Freiburg",44,JohanManzambi,2005-10-14,"Mittelfeld - Zentrales Mittelfeld",2025_2026,20
928265,NULL,"FC Augsburg",8,"Sima Suso",NULL,NULL,2022_2023,NULL
929912,NULL,"Bayer 04 Leverkusen",NULL,KenIzekor,2007-05-24,"Sturm - Mittelstürmer",2023_2024,19
929912,NULL,"Bayer 04 Leverkusen",NULL,KenIzekor,NULL,"Sturm - Mittelstürmer",2025_2026,NULL
929943,NULL,"Bayer 04 Leverkusen",NULL,FrancisOnyeka,2007-04-29,"Mittelfeld - Offensives Mittelfeld",2023_2024,19
929943,NULL,"Bayer 04 Leverkusen",NULL,FrancisOnyeka,NULL,"Mittelfeld - Offensives Mittelfeld",2024_2025,NULL
929992,NULL,"FC Schalke 04",47,ZaidTchibara,2006-02-21,"Sturm - Rechtsaußen",2024_2025,20
929992,NULL,"FC Schalke 04",47,ZaidTchibara,2006-02-21,"Sturm - Rechtsaußen",2025_2026,20
929994,NULL,"Bayer 04 Leverkusen",NULL,KerimAlajbegovic,2007-09-21,"Sturm - Linksaußen",2024_2025,18
930013,NULL,"SC Paderborn 07",12,FlorianPruhs,2006-02-06,Torwart,2023_2024,20
930013,NULL,"SC Paderborn 07",12,FlorianPruhs,2006-02-06,Torwart,2024_2025,20
930013,NULL,"SC Paderborn 07",31,FlorianPruhs,2006-02-06,Torwart,2025_2026,20
930025,NULL,"SC Paderborn 07",NULL,MedinKojic,2005-12-09,"Mittelfeld - Defensives Mittelfeld",2022_2023,20
930025,NULL,"SC Paderborn 07",NULL,MedinKojic,2005-12-09,"Mittelfeld - Defensives Mittelfeld",2023_2024,20
930998,NULL,"RB Leipzig",NULL,YannickEduardo,2006-01-23,"Sturm - Mittelstürmer",2023_2024,20
930998,NULL,"TSG 1899 Hoffenheim",31,YannickEduardo,2006-01-23,"Sturm - Mittelstürmer",2025_2026,20
931668,NULL,"Borussia Dortmund",NULL,EliasBenkara,NULL,"Abwehr - Innenverteidiger",2024_2025,NULL
931668,NULL,"Borussia Dortmund",NULL,EliasBenkara,NULL,"Abwehr - Innenverteidiger",2025_2026,NULL
931838,NULL,"Eintracht Frankfurt",16,HugoLarsson,2004-06-27,"Mittelfeld - Zentrales Mittelfeld",2023_2024,22
931838,NULL,"Eintracht Frankfurt",16,HugoLarsson,2004-06-27,"Mittelfeld - Zentrales Mittelfeld",2024_2025,22
931838,NULL,"Eintracht Frankfurt",16,HugoLarsson,2004-06-27,"Mittelfeld - Zentrales Mittelfeld",2025_2026,22
933217,NULL,"Eintracht Frankfurt",23,KrisztiánLisztes,2005-05-06,"Mittelfeld - Offensives Mittelfeld",2024_2025,21
934317,NULL,"1.FSV Mainz 05",NULL,MaximDal,2006-01-26,"Abwehr - Innenverteidiger",2023_2024,20
934317,NULL,"1.FSV Mainz 05",47,MaximDal,2006-01-26,"Abwehr - Innenverteidiger",2024_2025,20
934317,NULL,"1.FSV Mainz 05",47,MaximDal,2006-01-26,"Abwehr - Innenverteidiger",2025_2026,20
934529,NULL,"TSG 1899 Hoffenheim",45,KelvenFrees,2005-02-03,"Abwehr - Innenverteidiger",2025_2026,21
934645,NULL,"Bayer 04 Leverkusen",NULL,RenoMünz,2005-10-02,"Abwehr - Innenverteidiger",2023_2024,20
935019,NULL,"Borussia Dortmund",NULL,DanyloKrevsun,NULL,"Mittelfeld - Offensives Mittelfeld",2025_2026,NULL
936383,NULL,"SV 07 Elversberg",NULL,KaiZahler,2004-04-16,Torwart,2022_2023,22
936981,NULL,"Bayer 04 Leverkusen",32,GustavoPuerta,2003-07-23,"Mittelfeld - Zentrales Mittelfeld",2023_2024,22
937113,NULL,"Bayer 04 Leverkusen",NULL,MadiMonamay,2006-04-06,"Abwehr - Innenverteidiger",2022_2023,20
937113,NULL,"Bayer 04 Leverkusen",31,MadiMonamay,2006-04-06,"Abwehr - Innenverteidiger",2023_2024,20
937226,NULL,"FC Bayern München",NULL,JannisBärtl,NULL,Torwart,2025_2026,NULL
937713,NULL,"FC Bayern München",NULL,MaxSchmitt,2006-01-18,Torwart,2023_2024,20
937713,NULL,"FC Bayern München",NULL,MaxSchmitt,NULL,Torwart,2024_2025,NULL
937952,NULL,"FC Bayern München",NULL,JavierFernández,NULL,"Mittelfeld - Zentrales Mittelfeld",2025_2026,NULL
938146,NULL,"FC Bayern München",NULL,AdamAznou,2006-06-02,"Abwehr - Linker Verteidiger",2023_2024,20
938146,NULL,"FC Bayern München",49,AdamAznou,2006-06-02,"Abwehr - Linker Verteidiger",2024_2025,20
939964,NULL,"Eintracht Frankfurt",19,Jean-MattéoBahoya,2005-05-07,"Sturm - Linksaußen",2023_2024,21
939964,NULL,"Eintracht Frankfurt",19,Jean-MattéoBahoya,2005-05-07,"Sturm - Linksaußen",2024_2025,21
939964,NULL,"Eintracht Frankfurt",19,Jean-MattéoBahoya,2005-05-07,"Sturm - Linksaußen",2025_2026,21
940198,NULL,"1.FC Köln",43,"JakaCuber Potocnik",2005-06-17,"Sturm - Mittelstürmer",2024_2025,21
941177,NULL,"RB Leipzig",NULL,RobertRamsak,2006-10-28,"Sturm - Mittelstürmer",2024_2025,19
942497,NULL,"1.FC Köln",22,JahmaiSimpson-Pusey,2005-11-04,"Abwehr - Innenverteidiger",2025_2026,20
943795,NULL,"VfB Stuttgart",19,JovanMilosevic,2005-07-31,"Sturm - Mittelstürmer",2023_2024,20
943795,NULL,"SV Werder Bremen",19,JovanMilosevic,2005-07-31,"Sturm - Mittelstürmer",2025_2026,20
944331,NULL,"1.FC Köln",38,YoussouphaNiang,2006-03-25,"Sturm - Rechtsaußen",2025_2026,20
948279,NULL,"VfB Stuttgart",30,ChemaAndrés,2005-04-25,"Mittelfeld - Defensives Mittelfeld",2025_2026,21
948537,NULL,"VfB Stuttgart",NULL,AnrieChase,2004-03-24,"Abwehr - Innenverteidiger",2023_2024,22
948537,NULL,"VfB Stuttgart",45,AnrieChase,2004-03-24,"Abwehr - Innenverteidiger",2024_2025,22
948548,NULL,"SV Werder Bremen",24,KeinSato,2001-07-11,"Sturm - Rechtsaußen",2023_2024,25
949389,NULL,"SC Paderborn 07",24,NiklasMohr,2004-07-23,"Mittelfeld - Linkes Mittelfeld",2025_2026,21
951957,NULL,"Eintracht Frankfurt",NULL,NoahFenyő,NULL,"Mittelfeld - Defensives Mittelfeld",2024_2025,NULL
952282,NULL,"Bayer 04 Leverkusen",NULL,"Afonso Moreira",NULL,NULL,2022_2023,NULL
952779,NULL,"RB Leipzig",33,AndrijaMaksimovic,2007-06-05,"Mittelfeld - Offensives Mittelfeld",2025_2026,19
954082,NULL,"1.FC Union Berlin",NULL,TomWisbereit,NULL,Torwart,2025_2026,NULL
955448,NULL,"RB Leipzig",27,TidiamGomis,2006-08-08,"Sturm - Linksaußen",2024_2025,19
955448,NULL,"RB Leipzig",27,TidiamGomis,2006-08-08,"Sturm - Linksaußen",2025_2026,19
956920,NULL,"FC Bayern München",NULL,NestoryIrankunda,NULL,"Sturm - Rechtsaußen",2024_2025,NULL
957526,NULL,"Borussia Mönchengladbach",47,"Zento Uno",NULL,NULL,2022_2023,NULL
957874,NULL,"RB Leipzig",40,Rômulo,2002-02-08,"Sturm - Mittelstürmer",2025_2026,24
960444,NULL,"FC Augsburg",43,OliverSorg,2007-07-31,"Abwehr - Linker Verteidiger",2025_2026,18
960462,NULL,"VfB Stuttgart",NULL,YanikSpalt,NULL,"Mittelfeld - Zentrales Mittelfeld",2025_2026,NULL
969376,NULL,"FC Schalke 04",NULL,MertcanAyhan,2006-09-08,"Abwehr - Innenverteidiger",2024_2025,19
969376,NULL,"FC Schalke 04",43,MertcanAyhan,2006-09-08,"Abwehr - Innenverteidiger",2025_2026,19
971663,NULL,"VfB Stuttgart",25,JeremyArévalo,2005-03-19,"Sturm - Mittelstürmer",2025_2026,21
974561,NULL,"RB Leipzig",NULL,NuhaJatta,2006-03-15,"Mittelfeld - Offensives Mittelfeld",2023_2024,20
974561,NULL,"RB Leipzig",NULL,NuhaJatta,NULL,"Mittelfeld - Offensives Mittelfeld",2024_2025,NULL
974581,NULL,"1.FC Köln",NULL,CennyNeumann,NULL,"Abwehr - Rechter Verteidiger",2025_2026,NULL
974597,NULL,"RB Leipzig",NULL,LeonKoß,NULL,"Abwehr - Rechter Verteidiger",2024_2025,NULL
974894,NULL,"TSG 1899 Hoffenheim",52,DavidMokwa,2004-05-03,"Sturm - Mittelstürmer",2024_2025,22
974894,NULL,"SV 07 Elversberg",42,DavidMokwa,2004-05-03,"Sturm - Mittelstürmer",2025_2026,22
977464,NULL,"Bayer 04 Leverkusen",13,Arthur,2003-03-17,"Abwehr - Rechter Verteidiger",2023_2024,23
977464,NULL,"Bayer 04 Leverkusen",13,Arthur,2003-03-17,"Abwehr - Rechter Verteidiger",2024_2025,23
977464,NULL,"Bayer 04 Leverkusen",13,Arthur,2003-03-17,"Abwehr - Rechter Verteidiger",2025_2026,23
982863,NULL,"FC Augsburg",NULL,KylianeDong,NULL,"Sturm - Linksaußen",2025_2026,NULL
983677,NULL,"TSG 1899 Hoffenheim",39,"Mats Rots",NULL,NULL,2022_2023,NULL
987122,NULL,"FC Schalke 04",39,PeterRemmert,2005-07-09,"Sturm - Mittelstürmer",2024_2025,21
987122,NULL,"FC Schalke 04",39,PeterRemmert,2005-07-09,"Sturm - Mittelstürmer",2025_2026,21
987770,NULL,"TSG 1899 Hoffenheim",24,"Alessandro Vogt",NULL,NULL,2022_2023,NULL
989613,NULL,"VfB Stuttgart",NULL,MaximilianHerwerth,NULL,"Abwehr - Innenverteidiger",2025_2026,NULL
990146,NULL,"RB Leipzig",NULL,"JoyeuxMasanka Bungi",2007-01-24,"Mittelfeld - Linkes Mittelfeld",2025_2026,19
991480,NULL,"Bayer 04 Leverkusen",NULL,NabaMensah,2007-05-08,"Mittelfeld - Zentrales Mittelfeld",2025_2026,19
993870,NULL,"Eintracht Frankfurt",44,DavisBautista,2005-02-16,"Abwehr - Innenverteidiger",2023_2024,21
994536,NULL,"Bayer 04 Leverkusen",NULL,ClaudioEcheverri,NULL,"Mittelfeld - Offensives Mittelfeld",2025_2026,NULL
995520,NULL,"1.FC Union Berlin",NULL,OluwaseunOgbemudia,2006-07-18,"Abwehr - Innenverteidiger",2023_2024,20
995520,NULL,"1.FC Union Berlin",NULL,OluwaseunOgbemudia,2006-07-18,"Abwehr - Innenverteidiger",2024_2025,20
995520,NULL,"1.FC Union Berlin",NULL,OluwaseunOgbemudia,2006-07-18,"Abwehr - Innenverteidiger",2025_2026,20
997478,NULL,"Bayer 04 Leverkusen",NULL,OthniëlRaterink,NULL,"Abwehr - Rechter Verteidiger",2024_2025,NULL
997566,NULL,"TSG 1899 Hoffenheim",NULL,SimonKalambayi,NULL,"Sturm - Mittelstürmer",2024_2025,NULL
997861,NULL,"Eintracht Frankfurt",40,KauãSantos,2003-04-11,Torwart,2023_2024,23
997861,NULL,"Eintracht Frankfurt",40,KauãSantos,2003-04-11,Torwart,2024_2025,23
997861,NULL,"Eintracht Frankfurt",40,KauãSantos,2003-04-11,Torwart,2025_2026,23
1000138,NULL,"FC Schalke 04",NULL,PaulPöpperl,NULL,"Mittelfeld - Offensives Mittelfeld",2025_2026,NULL
1000675,NULL,"Bayer 04 Leverkusen",18,AlejoSarco,2006-01-06,"Sturm - Mittelstürmer",2024_2025,20
1000675,NULL,"Borussia Mönchengladbach",8,AlejoSarco,2006-01-06,"Sturm - Mittelstürmer",2025_2026,20
1005509,NULL,"SC Paderborn 07",5,SantiagoCastañeda,2004-11-13,"Mittelfeld - Defensives Mittelfeld",2024_2025,21
1005509,NULL,"SC Paderborn 07",5,SantiagoCastañeda,2004-11-13,"Mittelfeld - Defensives Mittelfeld",2025_2026,21
1006916,NULL,"RB Leipzig",NULL,JonathanNorbye,2007-03-26,"Abwehr - Innenverteidiger",2023_2024,19
1006916,NULL,"RB Leipzig",NULL,JonathanNorbye,NULL,"Abwehr - Innenverteidiger",2024_2025,NULL
1008568,NULL,"FC Bayern München",NULL,"GuidoDella Rovere",NULL,"Mittelfeld - Offensives Mittelfeld",2025_2026,NULL
1009438,NULL,"VfB Stuttgart",44,FlorianHellstern,2007-10-18,Torwart,2025_2026,18
1009439,NULL,"FC Bayern München",NULL,LeonKlanac,2007-03-01,Torwart,2024_2025,19
1009439,NULL,"FC Bayern München",NULL,LeonKlanac,2007-03-01,Torwart,2025_2026,19
1009441,NULL,"1.FC Köln",27,FelipeChávez,2007-04-10,"Mittelfeld - Zentrales Mittelfeld",2025_2026,19
1009442,NULL,"TSG 1899 Hoffenheim",NULL,LucaErlein,NULL,"Abwehr - Rechter Verteidiger",2024_2025,NULL
1009442,NULL,"TSG 1899 Hoffenheim",NULL,LucaErlein,NULL,"Abwehr - Rechter Verteidiger",2025_2026,NULL
1009446,NULL,"Borussia Dortmund",NULL,TylerMeiser,NULL,"Abwehr - Innenverteidiger",2024_2025,NULL
1009456,NULL,"1.FSV Mainz 05",NULL,LouisBabatz,NULL,Torwart,2025_2026,NULL
1009463,NULL,"Borussia Mönchengladbach",39,NiklasSwider,2007-01-05,"Mittelfeld - Defensives Mittelfeld",2024_2025,19
1009463,NULL,"Borussia Mönchengladbach",39,NiklasSwider,2007-01-05,"Mittelfeld - Defensives Mittelfeld",2025_2026,19
1017047,NULL,"FC Schalke 04",16,MauroZalazar,2005-04-13,"Mittelfeld - Defensives Mittelfeld",2024_2025,21
1017047,NULL,"FC Schalke 04",NULL,MauroZalazar,2005-04-13,"Mittelfeld - Defensives Mittelfeld",2025_2026,21
1018259,NULL,"TSG 1899 Hoffenheim",14,GiftOrban,2002-07-17,"Sturm - Mittelstürmer",2024_2025,24
1025989,NULL,"SV Werder Bremen",37,StefanSmarkalev,2007-05-14,Torwart,2025_2026,19
1027870,NULL,"1.FC Union Berlin",3,AndrikMarkgraf,2006-03-07,"Abwehr - Linker Verteidiger",2025_2026,20
1030528,NULL,"VfB Stuttgart",NULL,"Tim van der Leij",NULL,NULL,2022_2023,NULL
1031773,NULL,"VfB Stuttgart",NULL,LauriPenna,NULL,"Sturm - Rechtsaußen",2025_2026,NULL
1031774,NULL,"VfB Stuttgart",NULL,JarzinhoMalanga,2006-07-10,"Sturm - Linksaußen",2024_2025,20
1031774,NULL,"SV 07 Elversberg",14,JarzinhoMalanga,2006-07-10,"Sturm - Linksaußen",2025_2026,20
1032924,NULL,"SV Werder Bremen",NULL,MatsHeitmann,2006-02-11,"Abwehr - Innenverteidiger",2025_2026,20
1033581,NULL,"1.FC Union Berlin",38,"Julien Friedrich",NULL,NULL,2022_2023,NULL
1035765,NULL,"SC Paderborn 07",29,IlyasAnsah,2004-11-08,"Sturm - Mittelstürmer",2023_2024,21
1035765,NULL,"SC Paderborn 07",29,IlyasAnsah,2004-11-08,"Sturm - Mittelstürmer",2024_2025,21
1035765,NULL,"1.FC Union Berlin",10,IlyasAnsah,2004-11-08,"Sturm - Mittelstürmer",2025_2026,21
1038794,NULL,"SV 07 Elversberg",NULL,WilliamEfambe,1998-08-29,"Sturm - Linksaußen",2022_2023,27
1041647,NULL,"Bayer 04 Leverkusen",NULL,JesperSchlich,NULL,Torwart,2025_2026,NULL
1041648,NULL,"Bayer 04 Leverkusen",NULL,FerdinandPohl,NULL,"Abwehr - Innenverteidiger",2025_2026,NULL
1042472,NULL,"SV Werder Bremen",29,SalimMusah,2006-02-22,"Sturm - Mittelstürmer",2025_2026,20
1045243,NULL,"Eintracht Frankfurt",NULL,AlexanderStaff,NULL,"Sturm - Mittelstürmer",2025_2026,NULL
1045344,NULL,"Bayer 04 Leverkusen",NULL,ArtemStepanov,NULL,"Sturm - Mittelstürmer",2024_2025,NULL
1045446,NULL,"1.FC Union Berlin",30,DmytroBogdanov,2007-03-06,"Sturm - Mittelstürmer",2025_2026,19
1045762,NULL,"Borussia Dortmund",NULL,JordiPaulina,NULL,"Sturm - Mittelstürmer",2024_2025,NULL
1045986,NULL,"SV Werder Bremen",NULL,MickSchmetgens,2007-09-09,"Abwehr - Innenverteidiger",2024_2025,18
1045986,NULL,"SV Werder Bremen",33,MickSchmetgens,2007-09-09,"Abwehr - Innenverteidiger",2025_2026,18
1047136,NULL,"TSG 1899 Hoffenheim",32,"Cajetan Lenz",NULL,NULL,2022_2023,NULL
1047294,NULL,"FC Schalke 04",36,JohannesSiebeking,2006-03-02,Torwart,2025_2026,20
1048715,NULL,"RB Leipzig",NULL,FernandoDickes,NULL,Torwart,2024_2025,NULL
1048715,NULL,"Hamburger SV",41,FernandoDickes,2007-10-13,Torwart,2025_2026,18
1052420,NULL,"Hamburger SV",22,AboubakaSoumahoro,2005-02-04,"Abwehr - Innenverteidiger",2024_2025,21
1052420,NULL,"Hamburger SV",NULL,AboubakaSoumahoro,NULL,"Abwehr - Innenverteidiger",2025_2026,NULL
1058353,NULL,"Bayer 04 Leverkusen",NULL,AndreaNatali,NULL,"Abwehr - Innenverteidiger",2024_2025,NULL
1058353,NULL,"Bayer 04 Leverkusen",NULL,AndreaNatali,NULL,"Abwehr - Innenverteidiger",2025_2026,NULL
1058359,NULL,"Borussia Dortmund",NULL,SamueleInácio,2008-04-02,"Sturm - Hängende Spitze",2024_2025,18
1058359,NULL,"Borussia Dortmund",40,SamueleInácio,2008-04-02,"Sturm - Hängende Spitze",2025_2026,18
1058514,NULL,"Bayer 04 Leverkusen",42,MontrellCulbreath,2007-08-29,"Sturm - Rechtsaußen",2025_2026,18
1058520,NULL,"Hamburger SV",NULL,OttoStange,2007-02-09,"Sturm - Mittelstürmer",2023_2024,19
1058520,NULL,"Hamburger SV",49,OttoStange,2007-02-09,"Sturm - Mittelstürmer",2024_2025,19
1058520,NULL,"Hamburger SV",49,OttoStange,2007-02-09,"Sturm - Mittelstürmer",2025_2026,19
1067439,NULL,"Borussia Mönchengladbach",NULL,FritzFleck,NULL,"Mittelfeld - Offensives Mittelfeld",2025_2026,NULL
1067904,NULL,"TSG 1899 Hoffenheim",29,BazoumanaTouré,2006-03-02,"Sturm - Linksaußen",2024_2025,20
1067904,NULL,"TSG 1899 Hoffenheim",29,BazoumanaTouré,2006-03-02,"Sturm - Linksaußen",2025_2026,20
1069512,NULL,"FC Bayern München",NULL,JonahKusi-Asare,NULL,"Sturm - Mittelstürmer",2024_2025,NULL
1069512,NULL,"FC Bayern München",NULL,JonahKusi-Asare,NULL,"Sturm - Mittelstürmer",2025_2026,NULL
1069641,NULL,"FC Augsburg",NULL,FelixMeiser,NULL,"Abwehr - Innenverteidiger",2024_2025,NULL
1069641,NULL,"FC Augsburg",41,FelixMeiser,2007-01-16,"Abwehr - Innenverteidiger",2025_2026,19
1070979,NULL,"Borussia Mönchengladbach",36,WaelMohya,2008-12-31,"Mittelfeld - Offensives Mittelfeld",2025_2026,17
1071244,NULL,"SV Werder Bremen",34,"Darwin Soylu",NULL,NULL,2022_2023,NULL
1073625,NULL,"Bayer 04 Leverkusen",NULL,"Aleksa Damjanovic",NULL,NULL,2022_2023,NULL
1073748,NULL,"1.FSV Mainz 05",48,KacperPotulski,2007-10-19,"Abwehr - Innenverteidiger",2025_2026,18
1073997,NULL,"Borussia Mönchengladbach",49,ShioFukuda,2004-04-08,"Sturm - Mittelstürmer",2023_2024,22
1073997,NULL,"Borussia Mönchengladbach",13,ShioFukuda,2004-04-08,"Sturm - Mittelstürmer",2024_2025,22
1074523,NULL,"SV Werder Bremen",NULL,WesleyAdeh,NULL,"Mittelfeld - Defensives Mittelfeld",2024_2025,NULL
1074523,NULL,"SV Werder Bremen",34,WesleyAdeh,2007-01-08,"Mittelfeld - Defensives Mittelfeld",2025_2026,19
1074526,NULL,"RB Leipzig",47,ViggoGebel,2007-11-22,"Mittelfeld - Offensives Mittelfeld",2024_2025,18
1074990,NULL,"Borussia Dortmund",49,LucaReggiani,2008-01-09,"Abwehr - Innenverteidiger",2025_2026,18
1075143,NULL,"TSG 1899 Hoffenheim",29,"Natnael Abraha",NULL,NULL,2022_2023,NULL
1075147,NULL,"FC Bayern München",42,LennartKarl,2008-02-22,"Mittelfeld - Offensives Mittelfeld",2024_2025,18
1075147,NULL,"FC Bayern München",NULL,LennartKarl,2008-02-22,"Mittelfeld - Offensives Mittelfeld",2025_2026,18
1075577,NULL,"Borussia Dortmund",22,"Joane Gadou",NULL,NULL,2022_2023,NULL
1077670,NULL,"Bayer 04 Leverkusen",16,AxelTape,2007-08-10,"Abwehr - Innenverteidiger",2025_2026,18
1078750,NULL,"SV Werder Bremen",35,"Luca Höcker",NULL,NULL,2022_2023,NULL
1079622,NULL,"Eintracht Frankfurt",NULL,AmilSiljevic,2007-01-19,Torwart,2024_2025,19
1079622,NULL,"Eintracht Frankfurt",39,AmilSiljevic,2007-01-19,Torwart,2025_2026,19
1080555,NULL,"SV Werder Bremen",38,"Paul Erevbenagie",NULL,NULL,2022_2023,NULL
1081907,NULL,"FC Bayern München",NULL,DenizOfli,NULL,"Abwehr - Linker Verteidiger",2025_2026,NULL
1081947,NULL,"SC Paderborn 07",NULL,"Travisde Jong",2005-04-24,"Sturm - Mittelstürmer",2023_2024,21
1081947,NULL,"SC Paderborn 07",47,"Travisde Jong",2005-04-24,"Sturm - Mittelstürmer",2024_2025,21
1084539,NULL,"FC Bayern München",NULL,WisdomMike,NULL,"Sturm - Linksaußen",2024_2025,NULL
1084539,NULL,"FC Bayern München",NULL,WisdomMike,NULL,"Sturm - Linksaußen",2025_2026,NULL
1084638,NULL,"SV Werder Bremen",NULL,KarimCoulibaly,2007-05-23,"Abwehr - Innenverteidiger",2024_2025,19
1084638,NULL,"SV Werder Bremen",31,KarimCoulibaly,2007-05-23,"Abwehr - Innenverteidiger",2025_2026,19
1103940,NULL,"FC Schalke 04",2,FelipeSánchez,2004-04-07,"Abwehr - Innenverteidiger",2024_2025,22
1103940,NULL,"FC Schalke 04",2,FelipeSánchez,2004-04-07,"Abwehr - Innenverteidiger",2025_2026,22
1104418,NULL,"SC Paderborn 07",10,KennedyOkpala,2004-12-17,"Sturm - Mittelstürmer",2025_2026,21
1104725,NULL,"FC Bayern München",NULL,AnthonyPavlesic,NULL,Torwart,2024_2025,NULL
1105541,NULL,"TSG 1899 Hoffenheim",17,"Nathan De Cat",NULL,NULL,2022_2023,NULL
1108022,NULL,"TSG 1899 Hoffenheim",38,DenizZeitler,2006-12-13,"Sturm - Linksaußen",2025_2026,19
1110712,NULL,"FC Schalke 04",NULL,AymanGulasi,NULL,"Mittelfeld - Offensives Mittelfeld",2025_2026,NULL
1114155,NULL,"SV Werder Bremen",39,PatriceCovic,2007-06-25,"Mittelfeld - Offensives Mittelfeld",2024_2025,19
1114155,NULL,"SV Werder Bremen",24,PatriceCovic,2007-06-25,"Mittelfeld - Offensives Mittelfeld",2025_2026,19
1116191,NULL,"SC Paderborn 07",46,LuisEngelns,2007-03-11,"Mittelfeld - Defensives Mittelfeld",2023_2024,19
1116191,NULL,"SC Paderborn 07",46,LuisEngelns,2007-03-11,"Mittelfeld - Defensives Mittelfeld",2024_2025,19
1116191,NULL,"TSG 1899 Hoffenheim",16,LuisEngelns,2007-03-11,"Mittelfeld - Defensives Mittelfeld",2025_2026,19
1118293,NULL,"1.FC Köln",40,FynnSchenten,2007-09-14,"Sturm - Mittelstürmer",2025_2026,18
1118495,NULL,"FC Bayern München",47,"DavidSantos Daiber",2007-01-10,"Mittelfeld - Defensives Mittelfeld",2024_2025,19
1118495,NULL,"FC Bayern München",47,"DavidSantos Daiber",2007-01-10,"Mittelfeld - Defensives Mittelfeld",2025_2026,19
1118874,NULL,"Borussia Mönchengladbach",5,"Jan Leszczyński",NULL,NULL,2022_2023,NULL
1124856,NULL,"Eintracht Frankfurt",NULL,MarvinDills,NULL,"Mittelfeld - Offensives Mittelfeld",2025_2026,NULL
1125077,NULL,"RB Leipzig",NULL,LionelVoufack,NULL,"Abwehr - Linker Verteidiger",2024_2025,NULL
1125079,NULL,"Hamburger SV",43,ShafiqNandja,2007-01-15,"Abwehr - Innenverteidiger",2025_2026,19
1130445,NULL,"RB Leipzig",2,"Abdoul Koné",NULL,NULL,2022_2023,NULL
1131117,NULL,"VfB Stuttgart",35,MirzaCatovic,2007-05-01,"Mittelfeld - Defensives Mittelfeld",2025_2026,19
1131153,NULL,"1.FC Union Berlin",44,"Tim Blaszczak",NULL,NULL,2022_2023,NULL
1131921,NULL,"Bayer 04 Leverkusen",NULL,BenHawighorst,NULL,"Abwehr - Innenverteidiger",2024_2025,NULL
1131921,NULL,"Bayer 04 Leverkusen",NULL,BenHawighorst,NULL,"Abwehr - Innenverteidiger",2025_2026,NULL
1131924,NULL,"Bayer 04 Leverkusen",NULL,JeremiahMensah,NULL,"Mittelfeld - Offensives Mittelfeld",2025_2026,NULL
1132292,NULL,"RB Leipzig",NULL,FaikSakar,NULL,"Sturm - Linksaußen",2024_2025,NULL
